"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CA006158355","TORONTO CITY, ON CA","2003-05-14","0.01",,,"61","47"
"CA006158355","TORONTO CITY, ON CA","2003-05-15","0.02",,,"61","49"
"CA006158355","TORONTO CITY, ON CA","2003-05-16","1.05",,,"54","48"
"CA006158355","TORONTO CITY, ON CA","2003-05-17","0.00",,,"58","48"
"CA006158355","TORONTO CITY, ON CA","2003-05-18","0.00",,,"67","52"
"CA006158355","TORONTO CITY, ON CA","2003-05-19","0.00",,,"69","51"
"CA006158355","TORONTO CITY, ON CA","2003-05-20","0.49",,,"65","48"
"CA006158355","TORONTO CITY, ON CA","2003-05-21","0.00",,,"61","43"
"CA006158355","TORONTO CITY, ON CA","2003-05-22","0.00",,,"59","48"
"CA006158355","TORONTO CITY, ON CA","2003-05-25","0.00",,,"61","48"
"CA006158355","TORONTO CITY, ON CA","2003-05-26",,,,"66","51"
"CA006158355","TORONTO CITY, ON CA","2003-05-27","0.01",,,"64","49"
"CA006158355","TORONTO CITY, ON CA","2003-05-28","0.00",,,"68","51"
"CA006158355","TORONTO CITY, ON CA","2003-05-29","0.01",,,"73","55"
"CA006158355","TORONTO CITY, ON CA","2003-05-30","0.00",,,"68","54"
"CA006158355","TORONTO CITY, ON CA","2003-05-31","0.63",,,"63","52"
"CA006158355","TORONTO CITY, ON CA","2003-06-01","0.00",,,"62","44"
"CA006158355","TORONTO CITY, ON CA","2003-06-02","0.00",,,"73","51"
"CA006158355","TORONTO CITY, ON CA","2003-06-03","0.00",,,"65","50"
"CA006158355","TORONTO CITY, ON CA","2003-06-04","0.72",,,"62","53"
"CA006158355","TORONTO CITY, ON CA","2003-06-05","0.06",,,"59","49"
"CA006158355","TORONTO CITY, ON CA","2003-06-06","0.01",,,"73","51"
"CA006158355","TORONTO CITY, ON CA","2003-06-07","0.00",,,"69","57"
"CA006158355","TORONTO CITY, ON CA","2003-06-08","0.94",,,"68","54"
"CA006158355","TORONTO CITY, ON CA","2003-06-09","0.01",,,"70","54"
"CA006158355","TORONTO CITY, ON CA","2003-06-10","0.09",,,"64","51"
"CA006158355","TORONTO CITY, ON CA","2003-06-11","0.01",,,"79","56"
"CA006158355","TORONTO CITY, ON CA","2003-06-12","0.11",,,"64","57"
"CA006158355","TORONTO CITY, ON CA","2003-06-13","0.80",,,"65","55"
"CA006158355","TORONTO CITY, ON CA","2003-06-14","0.00",,,"78","61"
"CA006158355","TORONTO CITY, ON CA","2003-06-15","0.00",,,"75","60"
"CA006158355","TORONTO CITY, ON CA","2003-06-16","0.00",,,"69","56"
"CA006158355","TORONTO CITY, ON CA","2003-06-17","0.00",,,"77","57"
"CA006158355","TORONTO CITY, ON CA","2003-06-18","0.05",,,"74","61"
"CA006158355","TORONTO CITY, ON CA","2003-06-19","0.12",,,"70","57"
"CA006158355","TORONTO CITY, ON CA","2003-06-20","0.00",,,"71","55"
"CA006158355","TORONTO CITY, ON CA","2003-06-21","0.00",,,"72","61"
"CA006158355","TORONTO CITY, ON CA","2003-06-22","0.00",,,"86","60"
"CA006158355","TORONTO CITY, ON CA","2003-06-23","0.00",,,"86","63"
"CA006158355","TORONTO CITY, ON CA","2003-06-24","0.00",,,"89","60"
"CA006158355","TORONTO CITY, ON CA","2003-06-25","0.00",,,"92","69"
"CA006158355","TORONTO CITY, ON CA","2003-06-26","0.04",,,"88","67"
"CA006158355","TORONTO CITY, ON CA","2003-06-27","0.01",,,"79","61"
"CA006158355","TORONTO CITY, ON CA","2003-06-28","0.00",,,"81","60"
"CA006158355","TORONTO CITY, ON CA","2003-06-29","0.28",,,"77","63"
"CA006158355","TORONTO CITY, ON CA","2003-06-30","0.00",,,"77","59"
"CA006158355","TORONTO CITY, ON CA","2003-07-01","0.00","0.0",,"83","63"
"CA006158355","TORONTO CITY, ON CA","2003-07-02","0.00","0.0",,"85","62"
"CA006158355","TORONTO CITY, ON CA","2003-07-03","0.00","0.0",,"88","65"
"CA006158355","TORONTO CITY, ON CA","2003-07-04","0.00","0.0",,"88","70"
"CA006158355","TORONTO CITY, ON CA","2003-07-05","0.00","0.0",,"89","67"
"CA006158355","TORONTO CITY, ON CA","2003-07-06","0.00","0.0",,"86","68"
"CA006158355","TORONTO CITY, ON CA","2003-07-07","0.10","0.0",,"77","67"
"CA006158355","TORONTO CITY, ON CA","2003-07-08","0.00","0.0",,"86","67"
"CA006158355","TORONTO CITY, ON CA","2003-07-09","0.02","0.0",,"79","67"
"CA006158355","TORONTO CITY, ON CA","2003-07-10","0.26","0.0",,"68","64"
"CA006158355","TORONTO CITY, ON CA","2003-07-11","0.35","0.0",,"73","61"
"CA006158355","TORONTO CITY, ON CA","2003-07-12","0.00","0.0",,"68","61"
"CA006158355","TORONTO CITY, ON CA","2003-07-13","0.00","0.0",,"81","58"
"CA006158355","TORONTO CITY, ON CA","2003-07-14","0.00","0.0",,"82","59"
"CA006158355","TORONTO CITY, ON CA","2003-07-15","0.56","0.0",,"79","64"
"CA006158355","TORONTO CITY, ON CA","2003-07-16","0.00","0.0",,"73","57"
"CA006158355","TORONTO CITY, ON CA","2003-07-17","0.00","0.0",,"86","56"
"CA006158355","TORONTO CITY, ON CA","2003-07-18","0.00","0.0",,"76","60"
"CA006158355","TORONTO CITY, ON CA","2003-07-19","0.00","0.0",,"81","56"
"CA006158355","TORONTO CITY, ON CA","2003-07-20","0.08","0.0",,"71","60"
"CA006158355","TORONTO CITY, ON CA","2003-07-21","0.08","0.0",,"73","61"
"CA006158355","TORONTO CITY, ON CA","2003-07-22","0.37","0.0",,"74","64"
"CA006158355","TORONTO CITY, ON CA","2003-07-23","0.00","0.0",,"79","63"
"CA006158355","TORONTO CITY, ON CA","2003-07-24","0.00","0.0",,"78","63"
"CA006158355","TORONTO CITY, ON CA","2003-07-25","0.00","0.0",,"82","60"
"CA006158355","TORONTO CITY, ON CA","2003-07-26","0.09","0.0",,"79","64"
"CA006158355","TORONTO CITY, ON CA","2003-07-27","0.06","0.0",,"83","66"
"CA006158355","TORONTO CITY, ON CA","2003-07-28","0.00","0.0",,"76","58"
"CA006158355","TORONTO CITY, ON CA","2003-07-29","0.00","0.0",,"81","60"
"CA006158355","TORONTO CITY, ON CA","2003-07-30","0.00","0.0",,"85","61"
"CA006158355","TORONTO CITY, ON CA","2003-07-31","0.00","0.0",,"78","67"
"CA006158355","TORONTO CITY, ON CA","2003-08-01","0.00","0.0",,"76","66"
"CA006158355","TORONTO CITY, ON CA","2003-08-02","0.39","0.0",,"71","66"
"CA006158355","TORONTO CITY, ON CA","2003-08-03","0.00","0.0",,"73","66"
"CA006158355","TORONTO CITY, ON CA","2003-08-04","0.00","0.0",,"82","66"
"CA006158355","TORONTO CITY, ON CA","2003-08-05","0.02","0.0",,"79","68"
"CA006158355","TORONTO CITY, ON CA","2003-08-06","0.00","0.0",,"79","68"
"CA006158355","TORONTO CITY, ON CA","2003-08-07","0.00","0.0",,"82","66"
"CA006158355","TORONTO CITY, ON CA","2003-08-08","0.07","0.0",,"82","68"
"CA006158355","TORONTO CITY, ON CA","2003-08-09","0.00","0.0",,"80","68"
"CA006158355","TORONTO CITY, ON CA","2003-08-10","0.07","0.0",,"83","69"
"CA006158355","TORONTO CITY, ON CA","2003-08-11","0.03","0.0",,"79","69"
"CA006158355","TORONTO CITY, ON CA","2003-08-12","0.00","0.0",,"81","69"
"CA006158355","TORONTO CITY, ON CA","2003-08-13","0.00","0.0",,"87","70"
"CA006158355","TORONTO CITY, ON CA","2003-08-14","0.00","0.0",,"89","70"
"CA006158355","TORONTO CITY, ON CA","2003-08-15","0.00","0.0",,"90","68"
"CA006158355","TORONTO CITY, ON CA","2003-08-16","0.26","0.0",,"84","67"
"CA006158355","TORONTO CITY, ON CA","2003-08-17","0.00","0.0",,"78","62"
"CA006158355","TORONTO CITY, ON CA","2003-08-18","0.00","0.0",,"81","63"
"CA006158355","TORONTO CITY, ON CA","2003-08-19","0.00","0.0",,"85","62"
"CA006158355","TORONTO CITY, ON CA","2003-08-20","0.00","0.0",,"87","64"
"CA006158355","TORONTO CITY, ON CA","2003-08-21","0.50","0.0",,"89","67"
"CA006158355","TORONTO CITY, ON CA","2003-08-22","0.00","0.0",,"81","68"
"CA006158355","TORONTO CITY, ON CA","2003-08-23","0.00","0.0",,"76","58"
"CA006158355","TORONTO CITY, ON CA","2003-08-24","0.00","0.0",,"77","57"
"CA006158355","TORONTO CITY, ON CA","2003-08-25","0.00","0.0",,"86","67"
"CA006158355","TORONTO CITY, ON CA","2003-08-26","0.16","0.0",,"84","66"
"CA006158355","TORONTO CITY, ON CA","2003-08-27","0.00","0.0",,"81","60"
"CA006158355","TORONTO CITY, ON CA","2003-08-28","0.00","0.0",,"74","57"
"CA006158355","TORONTO CITY, ON CA","2003-08-29","0.00","0.0",,"87","60"
"CA006158355","TORONTO CITY, ON CA","2003-08-30","0.00","0.0",,"71","57"
"CA006158355","TORONTO CITY, ON CA","2003-08-31","0.00","0.0",,"75","55"
"CA006158355","TORONTO CITY, ON CA","2003-09-01","0.04","0.0",,"69","62"
"CA006158355","TORONTO CITY, ON CA","2003-09-02","0.03","0.0",,"73","60"
"CA006158355","TORONTO CITY, ON CA","2003-09-03","0.00","0.0",,"77","64"
"CA006158355","TORONTO CITY, ON CA","2003-09-04","0.00","0.0",,"75","59"
"CA006158355","TORONTO CITY, ON CA","2003-09-05","0.00","0.0",,"75","58"
"CA006158355","TORONTO CITY, ON CA","2003-09-06","0.00","0.0",,"79","52"
"CA006158355","TORONTO CITY, ON CA","2003-09-07","0.00","0.4",,"82","62"
"CA006158355","TORONTO CITY, ON CA","2003-09-08","0.00","0.4",,"72","59"
"CA006158355","TORONTO CITY, ON CA","2003-09-09","0.00","0.4",,"71","56"
"CA006158355","TORONTO CITY, ON CA","2003-09-10","0.00","0.0",,"77","60"
"CA006158355","TORONTO CITY, ON CA","2003-09-11","0.00","0.4",,"80","61"
"CA006158355","TORONTO CITY, ON CA","2003-09-12","0.00","0.0",,"76","66"
"CA006158355","TORONTO CITY, ON CA","2003-09-13","0.00","0.0",,"74","64"
"CA006158355","TORONTO CITY, ON CA","2003-09-14","0.06","0.0",,"76","66"
"CA006158355","TORONTO CITY, ON CA","2003-09-15","0.33","0.0",,"73","57"
"CA006158355","TORONTO CITY, ON CA","2003-09-16","0.00","0.0",,"76","54"
"CA006158355","TORONTO CITY, ON CA","2003-09-17","0.00","0.0",,"75","57"
"CA006158355","TORONTO CITY, ON CA","2003-09-18","0.00","0.0",,"73","59"
"CA006158355","TORONTO CITY, ON CA","2003-09-19","0.87","0.0",,"68","61"
"CA006158355","TORONTO CITY, ON CA","2003-09-20","0.00","0.0",,"69","54"
"CA006158355","TORONTO CITY, ON CA","2003-09-21","0.00","0.0",,"68","52"
"CA006158355","TORONTO CITY, ON CA","2003-09-22","0.73","0.0",,"67","60"
"CA006158355","TORONTO CITY, ON CA","2003-09-23","0.00","0.0",,"67","57"
"CA006158355","TORONTO CITY, ON CA","2003-09-24","0.03","0.0",,"71","51"
"CA006158355","TORONTO CITY, ON CA","2003-09-25","0.00","0.0",,"65","49"
"CA006158355","TORONTO CITY, ON CA","2003-09-26","0.06","0.0",,"66","49"
"CA006158355","TORONTO CITY, ON CA","2003-09-27","0.82","0.0",,"64","53"
"CA006158355","TORONTO CITY, ON CA","2003-09-28","0.00","0.0",,"65","51"
"CA006158355","TORONTO CITY, ON CA","2003-09-29","0.00","0.0",,"59","46"
"CA006158355","TORONTO CITY, ON CA","2003-09-30","0.00","0.0",,"58","42"
"CA006158355","TORONTO CITY, ON CA","2003-10-01","0.02","0.0",,"54","40"
"CA006158355","TORONTO CITY, ON CA","2003-10-02","0.00","0.0",,"50","36"
"CA006158355","TORONTO CITY, ON CA","2003-10-03","0.18","0.0",,,
"CA006158355","TORONTO CITY, ON CA","2003-10-04","0.01","0.0",,"52","45"
"CA006158355","TORONTO CITY, ON CA","2003-10-05","0.00","0.0",,"53","40"
"CA006158355","TORONTO CITY, ON CA","2003-10-06","0.00","0.0",,"53","36"
"CA006158355","TORONTO CITY, ON CA","2003-10-07","0.00","0.0",,"61","37"
"CA006158355","TORONTO CITY, ON CA","2003-10-08","0.00","0.0",,"74","47"
"CA006158355","TORONTO CITY, ON CA","2003-10-09","0.00","0.0",,"74","54"
"CA006158355","TORONTO CITY, ON CA","2003-10-10","0.00","0.0",,"71","59"
"CA006158355","TORONTO CITY, ON CA","2003-10-11","0.00","0.0",,"69","57"
"CA006158355","TORONTO CITY, ON CA","2003-10-12","0.00","0.0",,"68","54"
"CA006158355","TORONTO CITY, ON CA","2003-10-13","0.00","0.0",,"66","45"
"CA006158355","TORONTO CITY, ON CA","2003-10-14","0.62","0.0",,"61","47"
"CA006158355","TORONTO CITY, ON CA","2003-10-15","0.01","0.0",,"55","50"
"CA006158355","TORONTO CITY, ON CA","2003-10-16","0.00","0.0",,"53","43"
"CA006158355","TORONTO CITY, ON CA","2003-10-17","0.00","0.0",,"53","39"
"CA006158355","TORONTO CITY, ON CA","2003-10-18","0.34","0.0",,"48","41"
"CA006158355","TORONTO CITY, ON CA","2003-10-19","0.00","0.0",,,
"CA006158355","TORONTO CITY, ON CA","2003-10-20","0.03","0.0",,"66","40"
"CA006158355","TORONTO CITY, ON CA","2003-10-21","0.03","0.0",,"53","48"
"CA006158355","TORONTO CITY, ON CA","2003-10-22","0.00","0.0",,"44","38"
"CA006158355","TORONTO CITY, ON CA","2003-10-23","0.00","0.0",,"44","36"
"CA006158355","TORONTO CITY, ON CA","2003-10-24","0.00","0.0",,"49","34"
"CA006158355","TORONTO CITY, ON CA","2003-10-25","0.39","0.0",,"52","43"
"CA006158355","TORONTO CITY, ON CA","2003-10-26","0.18","0.0",,"50","47"
"CA006158355","TORONTO CITY, ON CA","2003-10-27","0.04","0.0",,"48","44"
"CA006158355","TORONTO CITY, ON CA","2003-10-28","0.06","0.0",,"52","36"
"CA006158355","TORONTO CITY, ON CA","2003-10-29","0.00","0.0",,"53","47"
"CA006158355","TORONTO CITY, ON CA","2003-10-30","0.00","0.0",,"55","44"
"CA006158355","TORONTO CITY, ON CA","2003-10-31","0.00","0.0",,"67","47"
"CA006158355","TORONTO CITY, ON CA","2003-11-01","0.00","0.0",,"64","49"
"CA006158355","TORONTO CITY, ON CA","2003-11-02","0.74","0.0",,"49","45"
"CA006158355","TORONTO CITY, ON CA","2003-11-03","0.78","0.0",,"51","44"
"CA006158355","TORONTO CITY, ON CA","2003-11-04","0.03","0.0",,"45","40"
"CA006158355","TORONTO CITY, ON CA","2003-11-05","0.00","0.0",,"53","39"
"CA006158355","TORONTO CITY, ON CA","2003-11-06","0.00","0.0",,"45","37"
"CA006158355","TORONTO CITY, ON CA","2003-11-07","0.00","0.0",,"47","30"
"CA006158355","TORONTO CITY, ON CA","2003-11-08","0.00","0.0",,"38","25"
"CA006158355","TORONTO CITY, ON CA","2003-11-09","0.00","0.0",,"41","27"
"CA006158355","TORONTO CITY, ON CA","2003-11-10","0.00","0.0",,"45","31"
"CA006158355","TORONTO CITY, ON CA","2003-11-11","0.24","0.0",,"54","41"
"CA006158355","TORONTO CITY, ON CA","2003-11-12","0.40","0.0",,"55","45"
"CA006158355","TORONTO CITY, ON CA","2003-11-13","0.02","0.0",,"47","29"
"CA006158355","TORONTO CITY, ON CA","2003-11-14","0.00","0.0",,"41","28"
"CA006158355","TORONTO CITY, ON CA","2003-11-15","0.00","0.0",,"41","32"
"CA006158355","TORONTO CITY, ON CA","2003-11-16","0.17","0.0",,"42","39"
"CA006158355","TORONTO CITY, ON CA","2003-11-17","0.16","0.0",,"42","38"
"CA006158355","TORONTO CITY, ON CA","2003-11-18","0.22","0.0",,"53","40"
"CA006158355","TORONTO CITY, ON CA","2003-11-19","0.43","0.0",,"55","42"
"CA006158355","TORONTO CITY, ON CA","2003-11-20","0.00","0.0",,"49","39"
"CA006158355","TORONTO CITY, ON CA","2003-11-21","0.00","0.0",,"56","40"
"CA006158355","TORONTO CITY, ON CA","2003-11-22","0.00","0.0",,"46","40"
"CA006158355","TORONTO CITY, ON CA","2003-11-23","0.00","0.0",,"58","43"
"CA006158355","TORONTO CITY, ON CA","2003-11-24","0.07","0.0",,"57","30"
"CA006158355","TORONTO CITY, ON CA","2003-11-25","0.11","1.2",,"39","29"
"CA006158355","TORONTO CITY, ON CA","2003-11-26","0.00","0.0",,"46","38"
"CA006158355","TORONTO CITY, ON CA","2003-11-27","0.52","0.0",,"43","38"
"CA006158355","TORONTO CITY, ON CA","2003-11-28","0.98","0.0",,"44","34"
"CA006158355","TORONTO CITY, ON CA","2003-11-29","0.06","0.4",,"39","31"
"CA006158355","TORONTO CITY, ON CA","2003-11-30","0.00","0.0",,"47","35"
"CA006158355","TORONTO CITY, ON CA","2003-12-01","0.00","0.0",,"45","29"
"CA006158355","TORONTO CITY, ON CA","2003-12-02","0.06","0.4",,"29","20"
"CA006158355","TORONTO CITY, ON CA","2003-12-03","0.00","0.4",,"33","20"
"CA006158355","TORONTO CITY, ON CA","2003-12-04","0.00","0.4",,"42","26"
"CA006158355","TORONTO CITY, ON CA","2003-12-05","0.00","0.4",,"35","23"
"CA006158355","TORONTO CITY, ON CA","2003-12-06","0.00","0.4",,"27","18"
"CA006158355","TORONTO CITY, ON CA","2003-12-07","0.00","0.8",,"32","17"
"CA006158355","TORONTO CITY, ON CA","2003-12-08","0.00","0.8",,"35","23"
"CA006158355","TORONTO CITY, ON CA","2003-12-09","0.00","0.8",,"39","33"
"CA006158355","TORONTO CITY, ON CA","2003-12-10","0.55","0.4",,"47","37"
"CA006158355","TORONTO CITY, ON CA","2003-12-11","0.06","0.4",,"45","30"
"CA006158355","TORONTO CITY, ON CA","2003-12-12","0.00","0.4",,"31","22"
"CA006158355","TORONTO CITY, ON CA","2003-12-13","0.00","0.4",,"28","18"
"CA006158355","TORONTO CITY, ON CA","2003-12-14","0.33","3.5",,"33","27"
"CA006158355","TORONTO CITY, ON CA","2003-12-15","0.00","3.1",,"36","28"
"CA006158355","TORONTO CITY, ON CA","2003-12-16","0.06","0.4",,"44","34"
"CA006158355","TORONTO CITY, ON CA","2003-12-17","0.06","0.4",,"40","30"
"CA006158355","TORONTO CITY, ON CA","2003-12-18","0.00","0.4",,"32","26"
"CA006158355","TORONTO CITY, ON CA","2003-12-19","0.00","0.4",,"35","26"
"CA006158355","TORONTO CITY, ON CA","2003-12-20","0.00","0.4",,"29","21"
"CA006158355","TORONTO CITY, ON CA","2003-12-21","0.00","0.8",,"41","28"
"CA006158355","TORONTO CITY, ON CA","2003-12-22","0.00","0.8",,"44","40"
"CA006158355","TORONTO CITY, ON CA","2003-12-23","0.63","0.4",,"48","39"
"CA006158355","TORONTO CITY, ON CA","2003-12-24","0.00","0.4",,"45","36"
"CA006158355","TORONTO CITY, ON CA","2003-12-25","0.00","0.4",,"37","32"
"CA006158355","TORONTO CITY, ON CA","2003-12-26","0.00","0.4",,"45","30"
"CA006158355","TORONTO CITY, ON CA","2003-12-27","0.00","0.4",,"42","31"
"CA006158355","TORONTO CITY, ON CA","2003-12-28","0.00","0.4",,"47","35"
"CA006158355","TORONTO CITY, ON CA","2003-12-29","0.41","0.4",,"47","43"
"CA006158355","TORONTO CITY, ON CA","2003-12-30","0.30","0.4",,"45","34"
"CA006158355","TORONTO CITY, ON CA","2003-12-31","0.00","0.4",,"46","33"
"CA006158355","TORONTO CITY, ON CA","2004-01-01","0.00","0.4",,"37","34"
"CA006158355","TORONTO CITY, ON CA","2004-01-02","0.24","0.4",,"48","34"
"CA006158355","TORONTO CITY, ON CA","2004-01-03","0.02","0.4",,"56","42"
"CA006158355","TORONTO CITY, ON CA","2004-01-04","0.03","0.4",,"42","28"
"CA006158355","TORONTO CITY, ON CA","2004-01-05","0.16","2.0",,"28","23"
"CA006158355","TORONTO CITY, ON CA","2004-01-06","0.00","1.6",,"26","11"
"CA006158355","TORONTO CITY, ON CA","2004-01-07","0.03","1.6",,"22","11"
"CA006158355","TORONTO CITY, ON CA","2004-01-08","0.00","2.8",,"27","3"
"CA006158355","TORONTO CITY, ON CA","2004-01-09","0.00","2.4",,"3","-8"
"CA006158355","TORONTO CITY, ON CA","2004-01-10","0.00","2.4",,"16","-5"
"CA006158355","TORONTO CITY, ON CA","2004-01-11","0.23","2.4",,"31","16"
"CA006158355","TORONTO CITY, ON CA","2004-01-12","0.10","4.3",,"33","30"
"CA006158355","TORONTO CITY, ON CA","2004-01-13","0.04","5.1",,"34","-4"
"CA006158355","TORONTO CITY, ON CA","2004-01-14","0.21","4.7",,"13","-6"
"CA006158355","TORONTO CITY, ON CA","2004-01-15","0.00","6.7",,"5","-7"
"CA006158355","TORONTO CITY, ON CA","2004-01-16","0.00","5.9",,"16","-6"
"CA006158355","TORONTO CITY, ON CA","2004-01-17","0.06","5.1",,"27","7"
"CA006158355","TORONTO CITY, ON CA","2004-01-18","0.00","5.5",,"28","11"
"CA006158355","TORONTO CITY, ON CA","2004-01-19","0.00","5.5",,"18","9"
"CA006158355","TORONTO CITY, ON CA","2004-01-20","0.00","5.5",,"14","7"
"CA006158355","TORONTO CITY, ON CA","2004-01-21","0.02","5.1",,"28","7"
"CA006158355","TORONTO CITY, ON CA","2004-01-22","0.04","5.1",,"32","9"
"CA006158355","TORONTO CITY, ON CA","2004-01-23","0.00","5.9",,"13","7"
"CA006158355","TORONTO CITY, ON CA","2004-01-24","0.00","5.9",,"11","-1"
"CA006158355","TORONTO CITY, ON CA","2004-01-25","0.00","5.5",,"17","0"
"CA006158355","TORONTO CITY, ON CA","2004-01-26","0.14","5.5",,"19","9"
"CA006158355","TORONTO CITY, ON CA","2004-01-27","0.54","6.7",,"28","19"
"CA006158355","TORONTO CITY, ON CA","2004-01-28","0.06","10.2",,"26","20"
"CA006158355","TORONTO CITY, ON CA","2004-01-29","0.03","11.0",,"20","11"
"CA006158355","TORONTO CITY, ON CA","2004-01-30","0.03","11.4",,"19","11"
"CA006158355","TORONTO CITY, ON CA","2004-01-31","0.00","12.2",,"24","10"
"CA006158355","TORONTO CITY, ON CA","2004-02-01","0.00","11.4",,"28","15"
"CA006158355","TORONTO CITY, ON CA","2004-02-02","0.00","11.0",,"35","20"
"CA006158355","TORONTO CITY, ON CA","2004-02-03","0.33","11.0",,"37","33"
"CA006158355","TORONTO CITY, ON CA","2004-02-04","0.00",,,"36","18"
"CA006158355","TORONTO CITY, ON CA","2004-02-05","0.00","9.8",,"30","17"
"CA006158355","TORONTO CITY, ON CA","2004-02-06","0.24",,,"37","28"
"CA006158355","TORONTO CITY, ON CA","2004-02-07","0.00",,,"33","12"
"CA006158355","TORONTO CITY, ON CA","2004-02-08","0.00",,,"30","9"
"CA006158355","TORONTO CITY, ON CA","2004-02-09","0.00",,,"37","27"
"CA006158355","TORONTO CITY, ON CA","2004-02-10","0.00","9.4",,"34","26"
"CA006158355","TORONTO CITY, ON CA","2004-02-11","0.00","9.1",,"29","23"
"CA006158355","TORONTO CITY, ON CA","2004-02-12","0.02","9.1",,"31","23"
"CA006158355","TORONTO CITY, ON CA","2004-02-13","0.00","9.1",,"35","25"
"CA006158355","TORONTO CITY, ON CA","2004-02-14","0.00","8.7",,"34","12"
"CA006158355","TORONTO CITY, ON CA","2004-02-15","0.00","8.7",,"14","2"
"CA006158355","TORONTO CITY, ON CA","2004-02-16","0.00","8.7",,"23","10"
"CA006158355","TORONTO CITY, ON CA","2004-02-17","0.00","8.7",,"31","22"
"CA006158355","TORONTO CITY, ON CA","2004-02-18","0.00","8.3",,"32","21"
"CA006158355","TORONTO CITY, ON CA","2004-02-19","0.00","8.7",,"41","29"
"CA006158355","TORONTO CITY, ON CA","2004-02-20","0.08","7.9",,"37","33"
"CA006158355","TORONTO CITY, ON CA","2004-02-21","0.13","6.3",,"39","30"
"CA006158355","TORONTO CITY, ON CA","2004-02-22","0.00","6.7",,"36","27"
"CA006158355","TORONTO CITY, ON CA","2004-02-23","0.00","6.3",,"31","23"
"CA006158355","TORONTO CITY, ON CA","2004-02-24","0.13",,,"36","24"
"CA006158355","TORONTO CITY, ON CA","2004-02-25","0.00","7.1",,"40","25"
"CA006158355","TORONTO CITY, ON CA","2004-02-26","0.00","6.3",,"36","26"
"CA006158355","TORONTO CITY, ON CA","2004-02-27","0.00","6.7",,"41","27"
"CA006158355","TORONTO CITY, ON CA","2004-02-28","0.00","6.3",,"48","26"
"CA006158355","TORONTO CITY, ON CA","2004-02-29","0.00","5.5",,"51","33"
"CA006158355","TORONTO CITY, ON CA","2004-03-01","0.03","3.1",,"49","37"
"CA006158355","TORONTO CITY, ON CA","2004-03-02","0.00","0.4",,"50","41"
"CA006158355","TORONTO CITY, ON CA","2004-03-03","0.00","0.4",,"43","39"
"CA006158355","TORONTO CITY, ON CA","2004-03-04","0.03","0.4",,"45","36"
"CA006158355","TORONTO CITY, ON CA","2004-03-05","0.58","0.4",,"66","38"
"CA006158355","TORONTO CITY, ON CA","2004-03-06","0.00","0.4",,"47","32"
"CA006158355","TORONTO CITY, ON CA","2004-03-07","0.18","0.4",,"34","31"
